,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1643,(-0.6576069840774798+0.5925732140539256j),(-0.07796670773819686+0.10974264658515896j),(-0.13162931012602938+0.02908305547979294j),(0.03170330845930217+0.08541987720409361j),(0.1267414793038898+0.13020174291778622j),(-0.10775661342723394+0.2903502472237767j),(-0.03693470212860265+0.181303617826261j),(-0.07551343935580429+0.025976104585583314j),(-0.1444810774218425+0.09504911073134166j),(0.28076749177941185+0.44918254802716717j),(-0.04264122314828392+0.20670504720087335j),(0.17546071821151238+0.11367949892656691j),(-0.1481872926616467+0.1898623334848354j),(-0.14978907046999615-0.015495503049890983j),(-0.16929257815203594+0.20598959261721114j),(-0.14634210975567752+0.2098230681824684j),(-0.07487111927300771+0.18978826700908824j),(-0.18262621020861822+0.31403604474407965j),(-0.20390387354208112+0.05463479205251348j),(-0.20113196367213781+0.2070118826021108j),(-0.047860803408914965-0.10015517541624902j),(-0.44590014560520863+0.6728004147701466j),(-0.33712346365578194+0.008028154923920562j),(-0.8531480436041786+0.5931222503316637j),(-0.5255350093279053+0.1153185807379291j),(-0.37512537035353+0.8151870369840887j),(-0.7935288333180751+0.706941061118664j),(-2.60526573170997+1.6187000755321592j)
1644,(-0.7113225767124797+0.5997077027015421j),(-0.11810764913934257+0.0703429191678882j),(-0.12559809334744054+0.0471895546771246j),(-0.029893636279996895+0.034041714713964534j),(-0.3135455119174898-0.07298804072206136j),(-0.11857686980714943+0.013316959977147779j),(-0.31058965846361897+0.029698174432067487j),(-0.12050932761712295+0.058424924585378284j),(-0.09317346615887985+0.12872567038905766j),(0.15691336467229752+0.3344727439016853j),(0.0554686362882011+0.30491706936835544j),(-0.266915730003089+0.24506864943291723j),(-0.22364751896355534+0.13786495822756104j),(0.03256510247000039+0.5278932285634041j),(-0.23404689250754113+0.18419945664103193j),(-0.609856376297678+0.19443965937839083j),(-0.09032102644056292+0.23317381677166304j),(-0.27861354669705435+0.2835333458451197j),(-0.4366872891955099-0.11416772595244853j),(-0.19886476239063283+0.08661199878768724j),(-1.0606125292216695+0.3371588243898817j),(0.06567134885863177+0.5063895281857073j),(0.04279604762526604+0.4020581191647546j),(-0.8508409038619749+0.4776049628854718j),(-0.06075571226532037+0.6477200785942947j),(0.4932183720010998+1.1055305935669285e-05j),(-0.9534620737535614+0.5323324225712541j),(1.6221590842383933+2.350292682608531j)
1645,(-0.7608648043614146+0.5617142330357788j),(-0.1451469018056896+0.053120135979756886j),(-0.15120027054695187+0.05883368551649646j),(-0.03391313402368801+0.1212077049409934j),(-0.3006511720632676-0.1732127544074193j),(-0.04631745092379215-0.10544043334940893j),(-0.061594634304474434+0.07480448914024695j),(-0.20377521108002974+0.14150629083618202j),(-0.07012445960383787+0.03915866015407521j),(0.22195692700657835+0.41657157177950344j),(-0.08800244158160031+0.059072607487427195j),(-0.42122575262542594-0.268706942959834j),(-0.1193034547112508+0.17613843765925752j),(-0.34751540147808124+0.4505989537546229j),(-0.11458154971759675+0.20219687985708854j),(-0.2854508530515513+0.10557745610497071j),(-0.16232229733114226+0.15075180233315533j),(0.01785164095667617+0.0957981673224523j),(-0.6156022427046115-0.0005404430750057641j),(-0.19973699348651464+0.11438654003152306j),(-0.046620329260878376-0.3309920419474531j),(-0.3090568522584962+0.07715204324248265j),(-0.1532607744308877-0.2610159266497164j),(-0.769541165258655+0.29363625228665874j),(-1.2505525645882534+0.7651212869509854j),(-1.0951374629010113+1.2749382073878364j),(-1.0295415675121529+0.7169602216425797j),(-0.253362761729141+4.329026904424383j)
1646,(-0.7785250622296517+0.5518427663974562j),(-0.11005257840368597+0.08053314304358475j),(-0.16790410943242645-0.003353493668521047j),(-0.04817418692855572+0.03439596455814259j),(-0.19416180387867338+0.10724137459320905j),(-0.18918153672974666+0.20087199102579142j),(-0.12247704308009484+0.2564435106287194j),(-0.09441144997605935+0.09088142557971883j),(-0.06896858049869303+0.08653573454413659j),(0.25422102635262467+0.3064563199431472j),(-0.12800813918140164+0.08794212792125844j),(-0.2869315691527504+0.14216234280016238j),(-0.242676223823247+0.2538665095084262j),(-0.3329321335877212+0.4254061437807167j),(-0.22534166739967046+0.22907537329119426j),(-0.6851243005295238+0.6058060291014637j),(-0.4165172550802466+0.38040952012858426j),(-0.40921969700178434-0.0835841244113542j),(-0.09041092869262314+0.6311689868466787j),(-0.11006663335273482+0.1691860810876216j),(0.18656097889440662+0.14460171163757154j),(-0.5417820633791773+0.03254906838547031j),(-0.3423412250110275+0.29988664236031737j),(-0.6835855295065348+0.20856845191378856j),(-0.7229130442976855+0.6590978678657183j),(-0.4965452143110292+0.6756363126427857j),(-0.7726363520603092+0.5938375331925339j),(-0.7694865717530092+0.8422845091870289j)
1647,(-0.7394152331196834+0.6302802965452265j),(-0.15751768490119422+0.08583192104545738j),(-0.1449502404179716+0.059124700175695086j),(-0.12505092659686215+0.04301429853127218j),(-0.10781824091613453-0.08886915505339676j),(-0.039529740846605786-0.10456719865105232j),(-0.018000036641175207+0.23311930506057224j),(-0.13305057134972537+0.1449498161893883j),(-0.11635451443923091+0.07617020977003072j),(0.2221371811188036+0.35181596068133625j),(-0.10407960146605151+0.12760851669840167j),(-0.02850016093627305+0.5049006027458077j),(-0.15773872790599577+0.08972419163664837j),(-0.2980100181146694+0.15927875953852974j),(-0.2836751972553778+0.26185343420857804j),(-0.8511544108360509+0.40452967030664827j),(-0.06271956210378925+0.12649457936194905j),(-0.21591504806375406+0.21001791555364133j),(0.15750756106028835+0.3946376449029646j),(-0.1221310758890101+0.2520734648146723j),(-0.01654502944334447+0.37268222200085127j),(-0.4699965336822497-0.010831959942402016j),(0.08870597228207852-0.08392766566336599j),(-0.7589491855298601+0.21022441162646735j),(-0.8063793973475593+0.7634626540162596j),(-0.9058345685631798+0.7631100137100951j),(-0.7580478932637651+0.6807865389060204j),(-4.278716607468059+4.442095795443523j)
1648,(-0.7902717155847273+0.5186191468651016j),(-0.1643262311781562+0.19425495941688883j),(-0.13231756541711134+0.013773860693558312j),(0.014622863292528874+0.047844847840637694j),(-0.2108781915705429-0.04394324030692508j),(-0.1406758226145219+0.0694694060264715j),(-0.05683362122878897+0.2121970723148864j),(-0.019814526566780673+0.039988143432505466j),(-0.1257225854987971+0.14677544141650578j),(0.2877547402613592+0.26861228052971403j),(0.050099912013321986+0.42030672606996167j),(-0.51574127032302-0.1364826996978253j),(-0.16286441944555813+0.2658762952911493j),(-0.09970368250418844+0.6551605766805362j),(-0.26589687672806633+0.2244525129745196j),(-0.537717921392827+0.5798390727616616j),(-0.2732288935060993+0.21270204081143476j),(-0.25840075055201456+0.33681006166290833j),(-0.09275546242944674+0.2896017796932215j),(-0.1826569734860423+0.2407410689564346j),(0.46762927728316156+0.7627548529332195j),(0.3605616235187723+0.49163038040152657j),(-0.39502199711984465+0.07578048283399005j),(-0.6850501282891662+0.4250144446401997j),(-0.6762316815216795+0.3058567012718118j),(-1.5678187179372054+0.19658298263207308j),(-1.052409392155291+0.6548526726004342j),(4.81595403469115+1.349038395325374j)
1649,(-0.7109515810290852+0.5856984934931877j),(-0.12974054806505989+0.043353919910453384j),(-0.16350468541422708+0.020391041835652303j),(-0.03403593653619854+0.11433689748695326j),(-0.2966543359753154-0.05874282176277228j),(-0.12626511869618082-0.3085390230820142j),(-0.13444014404551927+0.034792768926344926j),(-0.15706657901856458+0.08488678319095937j),(-0.03218922911550599+0.11505254899413855j),(0.2961494007337507+0.24781833732701286j),(-0.18463756004394838+0.000603674728897213j),(-0.4476088708057328-0.0006006361441909003j),(-0.20811322957556252+0.20393503460643522j),(-0.06655108726996285+0.11667805694368004j),(-0.2028682058406412+0.18470942695228362j),(-0.5397264253016962-0.05175592862360331j),(-0.2946376682861404+0.3100999139487015j),(-0.05811309455809874+0.25305288896051753j),(-0.654964601125913+0.09776774263702868j),(-0.22755798368510918+0.13353057292878254j),(0.4078904980155846+0.4894750232121162j),(0.09538197754277922+0.5432083421178896j),(0.12235761256743527-0.09750712663412396j),(-0.6963425422011373+0.30036459392453035j),(-0.6893905172705721+0.39144587841315975j),(-2.5508716542042458+1.3299655940304844j),(-0.4095141452124169+0.8019520647567717j),(-2.9918270888396155-0.4429030557826274j)
1650,(-0.734363978871203+0.556736138914564j),(-0.051304973970791735+0.14905076477037696j),(-0.14801897917085577+0.059655993579721636j),(-0.07681433011560161+0.03625854653572168j),(0.12055775031916081+0.19858277375235975j),(-0.318088654605521+0.293767522843929j),(0.0859663936986842+0.19255082497346168j),(-0.15899799280561844-0.13701102451156866j),(-0.1518150903912811+0.14008705121523096j),(0.25498508012744786+0.3294115476214645j),(-0.258204424461823+0.5503036059646583j),(0.12346133652252816-0.1003686056291519j),(-0.1677768250501897+0.18968688566340625j),(-0.270481919506477+0.2737947195427165j),(-0.3184876793628635+0.28147090263432134j),(-0.6032240995619613+0.2730582268812208j),(-0.061875733067008346+0.27180224703571354j),(-0.2280912644368293+0.2200977692392135j),(-0.1165033587853833+0.5333721229407263j),(-0.2326523422504972+0.23002508261212387j),(0.14521355035695308-0.05789023559748421j),(-0.5196338536366416+0.24774669757341272j),(-0.017252263416872873+0.5330820441214896j),(-0.9088758487693567+0.18278422925180407j),(-0.37613970011907116+0.20368790486075508j),(-1.142588019453454+1.037600449210625j),(-0.5248990055099606+0.5194666531454303j),(-1.7981516235574573+1.3494530310726194j)
1651,(-0.7135777752771707+0.5808560794351549j),(-0.13346725153184713-0.02231936126577302j),(-0.16071540523575903+0.05120749699979857j),(-0.037287868877078724+0.02784138619095913j),(-0.012795662820038614-0.16251416322458404j),(-0.2105114502986954-0.042496699404108905j),(-0.03279095348913187+0.0336652188240472j),(-0.24592957073504296+0.08681650413530732j),(-0.04687332110238112+0.18498070101632802j),(0.16897066412807754+0.4799966100566691j),(-0.35788351032435917-0.12374033677668125j),(-0.42144006928114364-0.10832942195978089j),(-0.17794581778733717+0.15167113815121736j),(0.0018473039996046395+0.40189953285109614j),(-0.11917894340242474+0.12946901969410088j),(-0.6125661254472914+0.14554206983934603j),(-0.13883306268557996+0.5610211678442809j),(-0.27124145743591016+0.26292089351236103j),(-0.4608357474192638+0.3062838517616103j),(-0.20767992992849765+0.20900918155344025j),(-0.17529066351344744+0.025636787693624152j),(-0.9254131274591983-0.22524637797606736j),(0.42678134745581947-0.07451475629934934j),(-0.6433752397072477+0.350557729359919j),(-0.8468199553707617+0.6110989947987971j),(-0.5586639413849585-1.5929926807528254j),(-0.9899345935397145+0.9351168285801839j),(-2.1221152841747353-1.6490520488077927j)
1652,(-0.7317945992472965+0.5911477942932942j),(-0.13950884869729746+0.145991905401145j),(-0.14598219670599308+0.005542958378470073j),(-0.046301057245410754+0.07654485637796787j),(0.37462595998141257+0.13374051824304029j),(0.03796297287559722+0.1423046902236613j),(-0.2976434573567983+0.15400202034883217j),(-0.0912195182311392+0.16924983793458115j),(-0.10489301886678241+0.1348555050881325j),(0.24660541994910373+0.3451931043324632j),(-0.03666166269448018+0.16759029247422108j),(-0.1961569495004223+0.2047333495533627j),(-0.19098212789235844+0.18832310861293422j),(-0.2225231383374703+0.08170663958950636j),(-0.41553167615039+0.13758239995838636j),(-0.685475283590202+0.3517828317753529j),(-0.18783044954492278+0.20119027117469113j),(-0.37513172859662264+0.18767093306768398j),(0.3893719337411506+0.1262619549737157j),(-0.2405571016758983+0.2884750535127014j),(-0.1793734327069047+0.19048275343253895j),(-0.21522949276655506+0.28395734094353114j),(-0.05313671401999151+0.015487242233843424j),(-0.6686332825370922+0.3157982631703542j),(-0.7495239573744427+0.4780480209421968j),(-0.3642801477492995-0.04268130057017663j),(-0.6113034997186081+0.9313571337861916j),(-4.304427184260944-0.26283268199349613j)
1653,(-0.7672079613557945+0.5434720668438596j),(-0.21854354928962888+0.18421949071530294j),(-0.14092079412643704+0.010884480832849115j),(-0.028978819369225816+0.10025757222925988j),(-0.08251857911989752-0.17581123035877802j),(0.028582733513938953+0.11823573358309543j),(-0.07203290470143749+0.12963838182252982j),(-0.1663618093746224+0.1733777734206789j),(-0.09532257550291966+0.08655611449657914j),(0.23129842278934687+0.37952554176743086j),(-0.03908987567524168+0.22852439431533625j),(0.05777819172984794-0.035925377342563125j),(-0.1308895934636809+0.2385194066825864j),(-0.37435480525880827+0.4180429637132178j),(-0.2036616310905415+0.2242174037466186j),(-0.11439490473865262+0.6819887811073819j),(-0.09586517975708188+0.419813648030259j),(-0.0672942526945935+0.1859909449574843j),(-0.011757270173616996+0.46999054317990435j),(-0.17173636297127717+0.23763930406601733j),(-0.3363379132759579+0.2796641120262694j),(-0.013241184712732971+0.48198502669129556j),(-0.20526301639919148+0.15820296800992087j),(-0.7255003614941485+0.3478722072450095j),(-0.8507578640266314+0.6769379575042062j),(-2.02058262857656+0.9760147290390816j),(-1.1100355441811005+0.6910705478201188j),(-1.4503499053586113+1.2506449596140885j)
1654,(-0.6381057327793234+0.5647034628569575j),(-0.10517582636218854+0.15404898631997332j),(-0.12378252865798571+0.06024728179910131j),(-0.027139798852665268+0.09890556513149534j),(-0.034068789366199795+0.1991960042981772j),(-0.11293534293938917+0.27355870280367084j),(-0.20413295021590938+0.1095261504774506j),(-0.11093547733572+0.05508872956446213j),(-0.10294083433804004+0.09508911687037634j),(0.19229174520642175+0.3422111152129603j),(-0.28837625738965456+0.10684855627866584j),(0.31169938052764545+0.49487934217791146j),(-0.1973920515780936+0.0942429099241186j),(-0.2627102866112835+0.5201102870410703j),(-0.2638332675672872+0.21572790616073398j),(-0.29845526731701577+0.3045356660791496j),(0.028803753335898095+0.19969872585953488j),(-0.15201870106217472+0.25034918478222107j),(-0.22084828407417548+0.23559180170841446j),(-0.20309989792253813+0.05078728547581525j),(0.23446236667458809+0.33294762348627144j),(-0.4406067843685626+0.4046405278792171j),(0.03181936900208417+0.09712920727232396j),(-0.8159922571986588+0.38247195041562365j),(-0.34397276372969554+0.5747594544992835j),(-1.507571292017551+0.17203903339493598j),(-0.7379538299204152+0.7029532215359758j),(-1.9023169878070094+2.9946696488431717j)
1655,(-0.6269844108891339+0.6232675501137483j),(-0.08357702398722165+0.06767194390873775j),(-0.09651571064986487+0.10198948279338063j),(-0.042324212205046646+0.03970439187896755j),(0.015681984222273716-0.0048340042012715335j),(-0.12685685940209485+0.2840018046231681j),(-0.04850452067596395-0.006607994388931361j),(-0.14755296496032+0.09562887589972137j),(-0.16504689322802266+0.020521183025287177j),(0.2593474220977575+0.352921634024676j),(-0.07805061807144442+0.15215454184160684j),(0.13304965589595744+0.2275833916914946j),(-0.1977517365010417+0.05599442131845951j),(0.0886086852014292+0.12656412310004264j),(-0.10230842955342191+0.20308212205005843j),(0.07002542907604038+0.18021294128584225j),(-0.19582788441909435+0.34346087839391315j),(-0.2609477064962546+0.08268808315125746j),(-0.27519586967859705+0.07670310235335301j),(-0.2147403543032069+0.14137828899775154j),(-0.10860405777557047+0.18573791207969398j),(-0.05321496956390716+0.0752340219978028j),(-0.005309011766914666+0.2561701356266175j),(-0.6771264610541801+0.3294544527721245j),(-0.6700049113139017+0.6714967826237406j),(-3.1406237828039667-0.8821325678297468j),(-0.5978034933943512+0.5934777371496768j),(-0.16611873268103594+0.490936213045898j)
1656,(-0.6931795742203091+0.5546959031329243j),(-0.10525575842209406+0.03777262876444324j),(-0.11865878124255912+0.04148859966822225j),(-0.055916383140431174+0.07141680227629749j),(0.003518247352096311+0.19913117403573777j),(0.0542162174242333+0.07238470611383199j),(-0.1597020232546366+0.37720116037235446j),(-0.14242527859011353+0.1676049611868165j),(-0.06200138939778111+0.09261358096588801j),(0.1729496796210726+0.3453398662943657j),(-0.5333801768501815+0.28886670688753013j),(-0.23473018445497326+0.1045779255213953j),(-0.16334688454535265+0.1442832106912057j),(-0.14762397042333836+0.4056381701664164j),(-0.12321398296948595+0.31718557781399154j),(-0.04897987787523296+0.2680188892464739j),(-0.20906018921516664+0.23129878107122012j),(-0.30115331839459025+0.3424875995163537j),(-0.2537805617076388+0.33445961989715j),(-0.1696710092768377+0.1648136280088523j),(-0.44338467560139616+0.3254607785744639j),(-0.4698977368736047-0.16847706598798992j),(-0.08863866434477838+0.2772376677645706j),(-0.5823994504785749+0.45303667936459646j),(-0.7112747757986579+0.8958391700307803j),(0.07243465321157237+1.6909487361171196j),(-0.7298864238629402+0.8225446497577963j),(-3.710791661018897-0.050142465645525484j)
1657,(-0.6547895186639968+0.5699439744542881j),(-0.09342809679131113+0.07710778467698674j),(-0.12855567683079056+0.07481273652816918j),(-0.08933930357347501+0.12272246151604656j),(0.0074584008964632634+0.3124834514643394j),(-0.2166399094456368-0.4849124357177047j),(-0.12436832373518442+0.20614165220453456j),(-0.20103262879130238+0.036167676423931705j),(-0.13869325774861724+0.027297273407257846j),(0.15376519220574178+0.3333698870965919j),(-0.3164876536251295+0.3273495310019272j),(-0.11249252543511835+0.12380183675880059j),(-0.13300892507759693+0.1849380859573548j),(0.14837048484745763+0.06633480443621415j),(-0.06924437240788417+0.19937867116014846j),(-0.6015227493218632+0.07814348888742642j),(-0.20512792628289722+0.15966012155575587j),(-0.4314597401154468+0.236463228172471j),(-0.29521892524111926+0.059381623758098516j),(-0.2137909253202189+0.1662804251689148j),(-0.3997445619600103-0.4821647202471152j),(0.27766819934757914+0.02647548664696049j),(-0.06822163607784379+0.30530659854131803j),(-0.7157524223372754+0.33023135327544684j),(-0.581407922616555+0.4976769679381913j),(-1.713993386191712+2.4552475942179472j),(-0.8120158905964693+0.7601989325203766j),(1.8921295219030096+3.7684546016616745j)
